match_id,date,tournament,surface,best_of,round,player_a,player_b,winner,rank_a,rank_b,svpt_a,svpt_b,first_in_a,first_in_b,first_won_a,first_won_b,second_won_a,second_won_b,ace_a,ace_b,df_a,df_b,bp_saved_a,bp_saved_b,bp_faced_a,bp_faced_b
WTA:2024-1052:280,2024-06-17,Birmingham,Grass,3,R32,Yulia Putintseva,Clara Burel,A,41.0,43.0,74.0,62.0,61.0,33.0,40.0,18.0,6.0,13.0,1.0,2.0,0.0,7.0,10.0,3.0,12.0,7.0
WTA:2024-1052:281,2024-06-17,Birmingham,Grass,3,R32,Katie Boulter,Anhelina Kalinina,B,31.0,47.0,36.0,23.0,22.0,9.0,10.0,8.0,5.0,4.0,1.0,1.0,2.0,4.0,5.0,1.0,9.0,3.0
WTA:2024-1052:282,2024-06-17,Birmingham,Grass,3,R32,Marie Bouzkova,Heather Watson,A,37.0,198.0,103.0,105.0,69.0,61.0,42.0,36.0,16.0,24.0,3.0,1.0,3.0,4.0,6.0,9.0,11.0,14.0
WTA:2024-1052:283,2024-06-17,Birmingham,Grass,3,R32,Amelia Rajecki,Diana Shnaider,B,884.0,49.0,68.0,68.0,36.0,48.0,28.0,32.0,10.0,12.0,5.0,5.0,10.0,2.0,3.0,3.0,7.0,5.0
WTA:2024-1052:284,2024-06-17,Birmingham,Grass,3,R32,Yue Yuan,Sloane Stephens,B,38.0,48.0,63.0,68.0,37.0,44.0,22.0,31.0,9.0,10.0,1.0,7.0,1.0,3.0,7.0,7.0,12.0,9.0
WTA:2024-1052:285,2024-06-17,Birmingham,Grass,3,R32,Jelena Ostapenko,Elisabetta Cocciaretto,B,13.0,44.0,63.0,72.0,33.0,41.0,25.0,32.0,9.0,13.0,5.0,5.0,9.0,5.0,6.0,8.0,10.0,9.0
WTA:2024-1052:286,2024-06-17,Birmingham,Grass,3,R16,Barbora Krejcikova,Harriet Dart,A,25.0,101.0,63.0,56.0,45.0,34.0,34.0,23.0,10.0,9.0,2.0,0.0,1.0,5.0,3.0,4.0,4.0,7.0
WTA:2024-1052:287,2024-06-17,Birmingham,Grass,3,R16,Anastasia Potapova,Lucia Bronzetti,A,36.0,67.0,67.0,57.0,37.0,31.0,27.0,21.0,14.0,9.0,1.0,3.0,3.0,4.0,4.0,0.0,6.0,4.0
WTA:2024-1052:288,2024-06-17,Birmingham,Grass,3,R16,Lin Zhu,Ajla Tomljanovic,B,54.0,190.0,111.0,97.0,74.0,58.0,38.0,38.0,16.0,17.0,0.0,10.0,4.0,8.0,5.0,9.0,14.0,14.0
WTA:2024-1052:289,2024-06-17,Birmingham,Grass,3,R16,Leylah Fernandez,Viktorija Golubic,A,33.0,78.0,85.0,94.0,65.0,67.0,47.0,41.0,9.0,12.0,5.0,2.0,0.0,5.0,2.0,5.0,6.0,10.0
WTA:2024-1052:290,2024-06-17,Birmingham,Grass,3,R16,Elise Mertens,Caroline Dolehide,B,32.0,61.0,32.0,35.0,20.0,30.0,11.0,23.0,7.0,4.0,1.0,1.0,3.0,0.0,1.0,1.0,4.0,1.0
WTA:2024-1052:291,2024-06-17,Birmingham,Grass,3,R16,Yulia Putintseva,Anhelina Kalinina,A,41.0,47.0,41.0,45.0,33.0,24.0,28.0,16.0,5.0,6.0,4.0,0.0,0.0,5.0,0.0,3.0,0.0,7.0
WTA:2024-1052:292,2024-06-17,Birmingham,Grass,3,R16,Marie Bouzkova,Diana Shnaider,B,37.0,49.0,81.0,80.0,51.0,65.0,27.0,38.0,15.0,9.0,3.0,0.0,2.0,1.0,6.0,5.0,11.0,9.0
WTA:2024-1052:293,2024-06-17,Birmingham,Grass,3,R16,Sloane Stephens,Elisabetta Cocciaretto,B,48.0,44.0,53.0,57.0,40.0,34.0,22.0,24.0,6.0,16.0,0.0,3.0,0.0,1.0,4.0,3.0,8.0,4.0
WTA:2024-1052:294,2024-06-17,Birmingham,Grass,3,QF,Barbora Krejcikova,Anastasia Potapova,B,25.0,36.0,51.0,60.0,35.0,35.0,22.0,26.0,8.0,14.0,4.0,5.0,2.0,2.0,5.0,3.0,8.0,3.0
WTA:2024-1052:295,2024-06-17,Birmingham,Grass,3,QF,Leylah Fernandez,Ajla Tomljanovic,B,33.0,190.0,74.0,77.0,51.0,52.0,36.0,32.0,8.0,14.0,5.0,4.0,5.0,3.0,4.0,4.0,8.0,7.0
WTA:2024-1052:296,2024-06-17,Birmingham,Grass,3,QF,Caroline Dolehide,Yulia Putintseva,B,61.0,41.0,105.0,83.0,78.0,53.0,43.0,35.0,11.0,16.0,1.0,2.0,4.0,2.0,12.0,5.0,20.0,8.0
WTA:2024-1052:297,2024-06-17,Birmingham,Grass,3,QF,Diana Shnaider,Elisabetta Cocciaretto,B,49.0,44.0,118.0,89.0,81.0,58.0,44.0,41.0,18.0,14.0,2.0,3.0,4.0,3.0,12.0,6.0,18.0,10.0
WTA:2024-1052:298,2024-06-17,Birmingham,Grass,3,SF,Anastasia Potapova,Ajla Tomljanovic,B,36.0,190.0,79.0,68.0,41.0,48.0,32.0,36.0,16.0,10.0,8.0,4.0,8.0,5.0,5.0,0.0,7.0,1.0
WTA:2024-1052:299,2024-06-17,Birmingham,Grass,3,SF,Yulia Putintseva,Elisabetta Cocciaretto,A,41.0,44.0,57.0,60.0,41.0,32.0,27.0,15.0,8.0,11.0,4.0,1.0,1.0,3.0,4.0,4.0,6.0,10.0
WTA:2024-1052:300,2024-06-17,Birmingham,Grass,3,F,Ajla Tomljanovic,Yulia Putintseva,B,190.0,41.0,71.0,54.0,48.0,35.0,31.0,24.0,6.0,14.0,4.0,4.0,6.0,1.0,4.0,0.0,9.0,2.0
WTA:2024-2012:271,2024-06-17,Berlin,Grass,3,R32,Marta Kostyuk,Daria Kasatkina,B,16.0,14.0,110.0,132.0,66.0,84.0,44.0,51.0,18.0,24.0,1.0,4.0,10.0,8.0,7.0,9.0,12.0,14.0
WTA:2024-2012:272,2024-06-17,Berlin,Grass,3,R32,Nao Hibino,Anna Kalinskaya,B,93.0,24.0,76.0,79.0,48.0,47.0,30.0,30.0,18.0,19.0,6.0,1.0,3.0,4.0,3.0,2.0,7.0,5.0
WTA:2024-2012:273,2024-06-17,Berlin,Grass,3,R32,Marketa Vondrousova,Rebeka Masarova,A,6.0,100.0,60.0,63.0,35.0,41.0,26.0,27.0,14.0,10.0,6.0,6.0,4.0,2.0,3.0,4.0,4.0,7.0
WTA:2024-2012:275,2024-06-17,Berlin,Grass,3,R32,Veronika Kudermetova,Liudmila Samsonova,A,35.0,15.0,87.0,94.0,53.0,63.0,36.0,40.0,12.0,10.0,6.0,11.0,2.0,10.0,8.0,3.0,14.0,10.0
WTA:2024-2012:276,2024-06-17,Berlin,Grass,3,R32,Zeynep Sonmez,Arantxa Rus,A,157.0,58.0,67.0,73.0,42.0,48.0,31.0,29.0,15.0,10.0,0.0,3.0,2.0,5.0,4.0,5.0,6.0,10.0
WTA:2024-2012:277,2024-06-17,Berlin,Grass,3,R32,Victoria Azarenka,Maria Sakkari,A,19.0,9.0,60.0,68.0,35.0,34.0,28.0,24.0,14.0,13.0,3.0,7.0,4.0,7.0,2.0,6.0,2.0,9.0
WTA:2024-2012:278,2024-06-17,Berlin,Grass,3,R32,Qinwen Zheng,Naomi Osaka,A,8.0,113.0,94.0,88.0,50.0,53.0,44.0,41.0,20.0,16.0,23.0,5.0,7.0,3.0,3.0,2.0,4.0,4.0
WTA:2024-2012:279,2024-06-17,Berlin,Grass,3,R32,Emma Navarro,Katerina Siniakova,B,17.0,30.0,68.0,53.0,50.0,38.0,31.0,28.0,8.0,9.0,0.0,1.0,1.0,4.0,5.0,1.0,9.0,2.0
WTA:2024-2012:280,2024-06-17,Berlin,Grass,3,R32,Jule Niemeier,Donna Vekic,B,88.0,39.0,73.0,71.0,37.0,44.0,25.0,32.0,18.0,12.0,6.0,8.0,4.0,6.0,3.0,1.0,7.0,3.0
WTA:2024-2012:282,2024-06-17,Berlin,Grass,3,R32,Ons Jabeur,Xin Yu Wang,A,10.0,40.0,67.0,83.0,40.0,55.0,29.0,31.0,11.0,13.0,3.0,0.0,4.0,3.0,3.0,2.0,7.0,7.0
WTA:2024-2012:283,2024-06-17,Berlin,Grass,3,R32,Linda Noskova,Angelique Kerber,A,28.0,224.0,97.0,108.0,61.0,77.0,47.0,54.0,16.0,14.0,7.0,7.0,3.0,5.0,3.0,7.0,6.0,9.0
WTA:2024-2012:284,2024-06-17,Berlin,Grass,3,R32,Beatriz Haddad Maia,Ekaterina Alexandrova,B,18.0,20.0,69.0,49.0,50.0,32.0,33.0,28.0,7.0,9.0,1.0,6.0,3.0,4.0,4.0,1.0,7.0,2.0
WTA:2024-2012:286,2024-06-17,Berlin,Grass,3,R16,Aryna Sabalenka,Daria Kasatkina,A,3.0,14.0,48.0,46.0,26.0,28.0,19.0,15.0,15.0,9.0,3.0,1.0,0.0,3.0,1.0,1.0,2.0,5.0
WTA:2024-2012:287,2024-06-17,Berlin,Grass,3,R16,Anna Kalinskaya,Marketa Vondrousova,A,24.0,6.0,42.0,28.0,30.0,16.0,19.0,12.0,6.0,5.0,0.0,2.0,0.0,5.0,5.0,0.0,6.0,1.0
WTA:2024-2012:288,2024-06-17,Berlin,Grass,3,R16,Veronika Kudermetova,Elena Rybakina,B,35.0,4.0,77.0,62.0,49.0,40.0,32.0,31.0,11.0,11.0,1.0,5.0,3.0,2.0,7.0,1.0,11.0,3.0
WTA:2024-2012:289,2024-06-17,Berlin,Grass,3,R16,Victoria Azarenka,Zeynep Sonmez,A,19.0,157.0,66.0,62.0,46.0,37.0,29.0,17.0,10.0,12.0,1.0,1.0,4.0,2.0,5.0,5.0,7.0,10.0
WTA:2024-2012:290,2024-06-17,Berlin,Grass,3,R16,Qinwen Zheng,Katerina Siniakova,B,8.0,30.0,74.0,52.0,42.0,36.0,27.0,26.0,12.0,8.0,8.0,2.0,0.0,3.0,4.0,0.0,8.0,2.0
WTA:2024-2012:291,2024-06-17,Berlin,Grass,3,R16,Jessica Pegula,Donna Vekic,A,5.0,39.0,69.0,63.0,47.0,41.0,34.0,33.0,12.0,6.0,3.0,8.0,1.0,5.0,3.0,3.0,4.0,6.0
WTA:2024-2012:292,2024-06-17,Berlin,Grass,3,R16,Linda Noskova,Ons Jabeur,B,28.0,10.0,102.0,101.0,72.0,65.0,51.0,48.0,12.0,19.0,6.0,8.0,3.0,5.0,2.0,1.0,6.0,3.0
WTA:2024-2012:293,2024-06-17,Berlin,Grass,3,R16,Ekaterina Alexandrova,Coco Gauff,B,20.0,2.0,60.0,54.0,41.0,35.0,28.0,28.0,6.0,12.0,4.0,7.0,4.0,2.0,1.0,0.0,4.0,1.0
WTA:2024-2012:294,2024-06-17,Berlin,Grass,3,QF,Aryna Sabalenka,Anna Kalinskaya,B,3.0,24.0,17.0,25.0,8.0,15.0,5.0,12.0,2.0,4.0,2.0,1.0,1.0,1.0,1.0,4.0,3.0,4.0
WTA:2024-2012:295,2024-06-17,Berlin,Grass,3,QF,Victoria Azarenka,Elena Rybakina,A,19.0,4.0,16.0,13.0,8.0,5.0,6.0,4.0,4.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0
WTA:2024-2012:296,2024-06-17,Berlin,Grass,3,QF,Katerina Siniakova,Jessica Pegula,B,30.0,5.0,118.0,100.0,70.0,56.0,47.0,39.0,21.0,26.0,4.0,1.0,6.0,3.0,8.0,4.0,11.0,7.0
WTA:2024-2012:297,2024-06-17,Berlin,Grass,3,QF,Coco Gauff,Ons Jabeur,A,2.0,10.0,43.0,65.0,29.0,36.0,25.0,26.0,9.0,17.0,2.0,2.0,0.0,0.0,2.0,9.0,2.0,9.0
WTA:2024-2012:298,2024-06-17,Berlin,Grass,3,SF,Victoria Azarenka,Anna Kalinskaya,B,19.0,24.0,84.0,97.0,51.0,67.0,35.0,45.0,12.0,18.0,4.0,3.0,3.0,5.0,7.0,1.0,12.0,2.0
WTA:2024-2012:299,2024-06-17,Berlin,Grass,3,SF,Jessica Pegula,Coco Gauff,A,5.0,2.0,78.0,73.0,47.0,36.0,34.0,26.0,17.0,18.0,3.0,4.0,2.0,4.0,4.0,2.0,6.0,5.0
WTA:2024-2012:300,2024-06-17,Berlin,Grass,3,F,Anna Kalinskaya,Jessica Pegula,B,24.0,5.0,115.0,114.0,85.0,70.0,49.0,46.0,16.0,20.0,2.0,7.0,2.0,2.0,6.0,6.0,12.0,11.0
WTA:2024-2017:270,2024-06-24,Bad Homburg,Grass,3,R32,Liudmila Samsonova,Sara Sorribes Tormo,A,15.0,54.0,46.0,62.0,21.0,46.0,17.0,24.0,15.0,3.0,7.0,0.0,1.0,1.0,3.0,6.0,4.0,11.0
WTA:2024-2017:271,2024-06-24,Bad Homburg,Grass,3,R32,Clara Burel,Katerina Siniakova,B,43.0,27.0,128.0,81.0,70.0,47.0,39.0,31.0,20.0,16.0,3.0,1.0,13.0,4.0,8.0,2.0,17.0,6.0
WTA:2024-2017:272,2024-06-24,Bad Homburg,Grass,3,R32,Donna Vekic,Lucia Bronzetti,A,49.0,64.0,51.0,73.0,30.0,40.0,23.0,25.0,11.0,11.0,3.0,3.0,1.0,2.0,2.0,5.0,4.0,10.0
WTA:2024-2017:273,2024-06-24,Bad Homburg,Grass,3,R32,Nadia Podoroska,Ekaterina Alexandrova,B,65.0,22.0,41.0,46.0,27.0,26.0,14.0,23.0,5.0,11.0,3.0,5.0,3.0,4.0,1.0,1.0,5.0,1.0
WTA:2024-2017:274,2024-06-24,Bad Homburg,Grass,3,R32,Beatriz Haddad Maia,Tamara Korpatsch,A,20.0,75.0,61.0,86.0,39.0,53.0,30.0,30.0,11.0,15.0,1.0,2.0,4.0,8.0,2.0,7.0,3.0,11.0
WTA:2024-2017:275,2024-06-24,Bad Homburg,Grass,3,R32,Bianca Andreescu,Anna Blinkova,B,165.0,66.0,56.0,62.0,37.0,40.0,21.0,28.0,5.0,8.0,4.0,0.0,3.0,7.0,5.0,6.0,11.0,9.0
WTA:2024-2017:276,2024-06-24,Bad Homburg,Grass,3,R32,Tatjana Maria,Viktoriya Tomova,B,61.0,58.0,45.0,63.0,27.0,42.0,17.0,30.0,5.0,9.0,1.0,1.0,1.0,1.0,3.0,4.0,8.0,5.0
WTA:2024-2017:277,2024-06-24,Bad Homburg,Grass,3,R32,Linda Noskova,Taylor Townsend,A,26.0,79.0,74.0,62.0,52.0,41.0,37.0,24.0,10.0,10.0,7.0,12.0,4.0,0.0,6.0,2.0,7.0,6.0
WTA:2024-2017:278,2024-06-24,Bad Homburg,Grass,3,R32,Elina Svitolina,Caroline Wozniacki,B,21.0,112.0,95.0,115.0,55.0,70.0,37.0,52.0,13.0,16.0,5.0,4.0,6.0,7.0,5.0,7.0,12.0,12.0
WTA:2024-2017:279,2024-06-24,Bad Homburg,Grass,3,R32,Diane Parry,Veronika Kudermetova,B,53.0,36.0,91.0,80.0,50.0,46.0,28.0,28.0,20.0,22.0,4.0,3.0,5.0,0.0,4.0,1.0,10.0,5.0
WTA:2024-2017:280,2024-06-24,Bad Homburg,Grass,3,R32,Julia Stusek,Peyton Stearns,B,913.0,59.0,69.0,54.0,37.0,33.0,24.0,27.0,16.0,16.0,3.0,3.0,6.0,1.0,4.0,2.0,7.0,2.0
WTA:2024-2017:281,2024-06-24,Bad Homburg,Grass,3,R32,Emma Navarro,Jaqueline Cristian,A,19.0,62.0,52.0,46.0,35.0,27.0,27.0,14.0,9.0,7.0,3.0,3.0,1.0,3.0,3.0,3.0,4.0,8.0
WTA:2024-2017:282,2024-06-24,Bad Homburg,Grass,3,R32,Mirra Andreeva,Dayana Yastremska,B,24.0,28.0,79.0,81.0,53.0,47.0,40.0,34.0,11.0,22.0,6.0,3.0,5.0,5.0,2.0,1.0,5.0,3.0
WTA:2024-2017:283,2024-06-24,Bad Homburg,Grass,3,R32,Diana Shnaider,Angelique Kerber,A,47.0,221.0,57.0,70.0,36.0,50.0,25.0,30.0,15.0,8.0,5.0,4.0,1.0,4.0,0.0,6.0,2.0,10.0
WTA:2024-2017:284,2024-06-24,Bad Homburg,Grass,3,R32,Arantxa Rus,Paula Badosa,B,55.0,113.0,53.0,51.0,33.0,30.0,19.0,26.0,8.0,10.0,1.0,7.0,4.0,4.0,2.0,2.0,6.0,2.0
WTA:2024-2017:285,2024-06-24,Bad Homburg,Grass,3,R32,Jule Niemeier,Maria Sakkari,A,96.0,9.0,95.0,110.0,51.0,74.0,33.0,47.0,23.0,14.0,6.0,6.0,4.0,5.0,5.0,4.0,9.0,8.0
WTA:2024-2017:286,2024-06-24,Bad Homburg,Grass,3,R16,Liudmila Samsonova,Katerina Siniakova,B,15.0,27.0,96.0,115.0,49.0,79.0,36.0,49.0,19.0,20.0,6.0,2.0,4.0,4.0,3.0,6.0,8.0,9.0
WTA:2024-2017:287,2024-06-24,Bad Homburg,Grass,3,R16,Donna Vekic,Ekaterina Alexandrova,A,49.0,22.0,74.0,95.0,45.0,61.0,39.0,45.0,15.0,16.0,6.0,14.0,4.0,6.0,0.0,3.0,1.0,5.0
WTA:2024-2017:288,2024-06-24,Bad Homburg,Grass,3,R16,Anna Blinkova,Beatriz Haddad Maia,A,66.0,20.0,70.0,66.0,45.0,42.0,31.0,26.0,11.0,7.0,2.0,3.0,5.0,8.0,4.0,3.0,7.0,8.0
WTA:2024-2017:289,2024-06-24,Bad Homburg,Grass,3,R16,Linda Noskova,Viktoriya Tomova,B,26.0,58.0,51.0,60.0,34.0,35.0,19.0,26.0,10.0,15.0,1.0,4.0,1.0,1.0,2.0,4.0,5.0,4.0
WTA:2024-2017:290,2024-06-24,Bad Homburg,Grass,3,R16,Veronika Kudermetova,Caroline Wozniacki,B,36.0,112.0,57.0,50.0,40.0,33.0,24.0,23.0,4.0,12.0,3.0,3.0,3.0,1.0,2.0,1.0,6.0,2.0
WTA:2024-2017:291,2024-06-24,Bad Homburg,Grass,3,R16,Emma Navarro,Peyton Stearns,A,19.0,59.0,46.0,46.0,27.0,28.0,19.0,17.0,16.0,7.0,4.0,1.0,1.0,1.0,2.0,3.0,3.0,7.0
WTA:2024-2017:292,2024-06-24,Bad Homburg,Grass,3,R16,Diana Shnaider,Dayana Yastremska,A,47.0,28.0,45.0,61.0,30.0,27.0,25.0,18.0,7.0,14.0,5.0,2.0,0.0,5.0,0.0,10.0,0.0,14.0
WTA:2024-2017:293,2024-06-24,Bad Homburg,Grass,3,R16,Paula Badosa,Jule Niemeier,A,113.0,96.0,78.0,79.0,41.0,35.0,33.0,28.0,17.0,14.0,3.0,8.0,5.0,12.0,4.0,3.0,6.0,9.0
WTA:2024-2017:294,2024-06-24,Bad Homburg,Grass,3,QF,Donna Vekic,Katerina Siniakova,A,49.0,27.0,,,,,,,,,,,,,,,,
WTA:2024-2017:295,2024-06-24,Bad Homburg,Grass,3,QF,Anna Blinkova,Viktoriya Tomova,B,66.0,58.0,111.0,103.0,75.0,76.0,45.0,48.0,17.0,13.0,5.0,7.0,5.0,1.0,6.0,7.0,10.0,11.0
WTA:2024-2017:296,2024-06-24,Bad Homburg,Grass,3,QF,Emma Navarro,Caroline Wozniacki,A,19.0,112.0,68.0,66.0,42.0,46.0,28.0,27.0,11.0,8.0,3.0,3.0,3.0,4.0,4.0,2.0,6.0,6.0
WTA:2024-2017:297,2024-06-24,Bad Homburg,Grass,3,QF,Diana Shnaider,Paula Badosa,A,47.0,113.0,77.0,88.0,52.0,53.0,33.0,34.0,13.0,15.0,4.0,6.0,4.0,6.0,4.0,6.0,6.0,10.0
WTA:2024-2017:298,2024-06-24,Bad Homburg,Grass,3,SF,Donna Vekic,Viktoriya Tomova,A,49.0,58.0,71.0,76.0,40.0,35.0,30.0,18.0,16.0,22.0,10.0,2.0,4.0,2.0,4.0,5.0,5.0,9.0
WTA:2024-2017:299,2024-06-24,Bad Homburg,Grass,3,SF,Diana Shnaider,Emma Navarro,A,47.0,19.0,124.0,85.0,81.0,58.0,48.0,36.0,23.0,14.0,2.0,1.0,3.0,4.0,13.0,1.0,17.0,5.0
WTA:2024-2017:300,2024-06-24,Bad Homburg,Grass,3,F,Donna Vekic,Diana Shnaider,B,49.0,47.0,70.0,106.0,39.0,71.0,29.0,43.0,17.0,18.0,7.0,9.0,4.0,1.0,2.0,10.0,6.0,13.0
WTA:2024-710:271,2024-06-24,Eastbourne,Grass,3,R32,Sloane Stephens,Emma Raducanu,B,45.0,168.0,53.0,47.0,38.0,28.0,14.0,19.0,7.0,12.0,0.0,5.0,0.0,2.0,3.0,4.0,9.0,6.0
WTA:2024-710:272,2024-06-24,Eastbourne,Grass,3,R32,Anastasia Potapova,Yue Yuan,B,39.0,38.0,79.0,70.0,44.0,38.0,25.0,23.0,17.0,21.0,4.0,4.0,7.0,1.0,6.0,3.0,10.0,6.0
WTA:2024-710:273,2024-06-24,Eastbourne,Grass,3,R32,Xin Yu Wang,Daria Kasatkina,B,40.0,14.0,54.0,71.0,26.0,40.0,12.0,26.0,10.0,10.0,3.0,2.0,2.0,8.0,3.0,7.0,10.0,11.0
WTA:2024-710:275,2024-06-24,Eastbourne,Grass,3,R32,Elise Mertens,Yuriko Miyazaki,A,33.0,148.0,42.0,52.0,20.0,37.0,16.0,17.0,12.0,3.0,3.0,1.0,2.0,2.0,4.0,3.0,5.0,9.0
WTA:2024-710:276,2024-06-24,Eastbourne,Grass,3,R32,Katie Boulter,Petra Martic,A,32.0,74.0,71.0,58.0,47.0,33.0,32.0,21.0,12.0,9.0,5.0,4.0,6.0,1.0,4.0,0.0,6.0,4.0
WTA:2024-710:277,2024-06-24,Eastbourne,Grass,3,R32,Jelena Ostapenko,Greet Minnen,A,13.0,85.0,54.0,68.0,34.0,43.0,22.0,21.0,10.0,8.0,1.0,4.0,3.0,5.0,2.0,2.0,6.0,9.0
WTA:2024-710:278,2024-06-24,Eastbourne,Grass,3,R32,Magda Linette,Anastasia Pavlyuchenkova,A,46.0,25.0,87.0,93.0,48.0,62.0,33.0,44.0,21.0,15.0,6.0,4.0,5.0,7.0,3.0,4.0,6.0,6.0
WTA:2024-710:279,2024-06-24,Eastbourne,Grass,3,R32,Elina Avanesyan,Karolina Muchova,B,81.0,35.0,15.0,12.0,9.0,12.0,4.0,8.0,3.0,0.0,0.0,4.0,1.0,0.0,1.0,0.0,2.0,0.0
WTA:2024-710:280,2024-06-24,Eastbourne,Grass,3,R32,Anhelina Kalinina,Sorana Cirstea,A,44.0,29.0,48.0,63.0,30.0,40.0,25.0,20.0,9.0,14.0,1.0,4.0,1.0,2.0,0.0,6.0,0.0,10.0
WTA:2024-710:282,2024-06-24,Eastbourne,Grass,3,R32,Barbora Krejcikova,Leylah Fernandez,B,31.0,30.0,76.0,66.0,52.0,42.0,34.0,34.0,9.0,14.0,1.0,3.0,6.0,4.0,4.0,7.0,9.0,9.0
WTA:2024-710:283,2024-06-24,Eastbourne,Grass,3,R32,Viktorija Golubic,Ashlyn Krueger,B,69.0,87.0,118.0,97.0,87.0,64.0,44.0,42.0,12.0,15.0,0.0,6.0,4.0,5.0,5.0,2.0,14.0,8.0
WTA:2024-710:284,2024-06-24,Eastbourne,Grass,3,R32,Marie Bouzkova,Harriet Dart,B,37.0,105.0,112.0,139.0,76.0,87.0,46.0,52.0,13.0,23.0,2.0,1.0,3.0,6.0,6.0,10.0,14.0,16.0
WTA:2024-710:286,2024-06-24,Eastbourne,Grass,3,R16,Jessica Pegula,Emma Raducanu,B,5.0,168.0,112.0,109.0,65.0,67.0,41.0,44.0,22.0,18.0,6.0,4.0,7.0,9.0,5.0,8.0,11.0,14.0
WTA:2024-710:287,2024-06-24,Eastbourne,Grass,3,R16,Daria Kasatkina,Yue Yuan,A,14.0,38.0,73.0,78.0,44.0,37.0,30.0,20.0,13.0,14.0,3.0,1.0,6.0,2.0,1.0,4.0,5.0,11.0
WTA:2024-710:288,2024-06-24,Eastbourne,Grass,3,R16,Jasmine Paolini,Elise Mertens,A,7.0,33.0,24.0,22.0,19.0,9.0,14.0,6.0,3.0,6.0,0.0,1.0,0.0,2.0,0.0,2.0,0.0,3.0
WTA:2024-710:289,2024-06-24,Eastbourne,Grass,3,R16,Jelena Ostapenko,Katie Boulter,B,13.0,32.0,98.0,85.0,57.0,61.0,34.0,41.0,16.0,7.0,10.0,11.0,9.0,6.0,13.0,8.0,18.0,11.0
WTA:2024-710:290,2024-06-24,Eastbourne,Grass,3,R16,Magda Linette,Karolina Muchova,B,46.0,35.0,81.0,70.0,51.0,39.0,31.0,29.0,11.0,16.0,5.0,4.0,1.0,2.0,9.0,7.0,13.0,7.0
WTA:2024-710:291,2024-06-24,Eastbourne,Grass,3,R16,Madison Keys,Anhelina Kalinina,A,12.0,44.0,78.0,61.0,61.0,36.0,44.0,22.0,8.0,14.0,9.0,1.0,4.0,5.0,10.0,2.0,11.0,5.0
WTA:2024-710:292,2024-06-24,Eastbourne,Grass,3,R16,Leylah Fernandez,Ashlyn Krueger,A,30.0,87.0,56.0,59.0,33.0,40.0,22.0,21.0,14.0,6.0,3.0,2.0,2.0,4.0,5.0,7.0,5.0,12.0
WTA:2024-710:293,2024-06-24,Eastbourne,Grass,3,R16,Sofia Kenin,Harriet Dart,B,48.0,105.0,93.0,100.0,69.0,61.0,37.0,42.0,7.0,14.0,1.0,8.0,6.0,5.0,3.0,9.0,12.0,13.0
WTA:2024-710:294,2024-06-24,Eastbourne,Grass,3,QF,Emma Raducanu,Daria Kasatkina,B,168.0,14.0,60.0,51.0,42.0,37.0,18.0,26.0,8.0,5.0,2.0,1.0,2.0,5.0,7.0,2.0,13.0,4.0
WTA:2024-710:295,2024-06-24,Eastbourne,Grass,3,QF,Katie Boulter,Jasmine Paolini,B,32.0,7.0,72.0,67.0,45.0,45.0,31.0,35.0,8.0,11.0,5.0,4.0,10.0,5.0,5.0,1.0,8.0,2.0
WTA:2024-710:296,2024-06-24,Eastbourne,Grass,3,QF,Madison Keys,Karolina Muchova,A,12.0,35.0,,,,,,,,,,,,,,,,
WTA:2024-710:297,2024-06-24,Eastbourne,Grass,3,QF,Harriet Dart,Leylah Fernandez,B,105.0,30.0,46.0,41.0,26.0,26.0,10.0,21.0,9.0,8.0,1.0,2.0,3.0,2.0,2.0,0.0,7.0,1.0
WTA:2024-710:298,2024-06-24,Eastbourne,Grass,3,SF,Daria Kasatkina,Jasmine Paolini,A,14.0,7.0,99.0,97.0,66.0,55.0,40.0,35.0,20.0,19.0,0.0,2.0,4.0,3.0,10.0,10.0,14.0,15.0
WTA:2024-710:299,2024-06-24,Eastbourne,Grass,3,SF,Madison Keys,Leylah Fernandez,B,12.0,30.0,89.0,86.0,63.0,54.0,43.0,38.0,10.0,15.0,6.0,2.0,2.0,6.0,6.0,7.0,10.0,10.0
WTA:2024-710:300,2024-06-24,Eastbourne,Grass,3,F,Daria Kasatkina,Leylah Fernandez,A,14.0,30.0,87.0,65.0,65.0,49.0,41.0,25.0,9.0,7.0,1.0,1.0,5.0,3.0,5.0,5.0,7.0,10.0
WTA:2024-540:100,2024-07-01,Wimbledon,Grass,3,R128,Sofia Kenin,Iga Swiatek,B,49.0,1.0,56.0,57.0,42.0,31.0,27.0,26.0,5.0,15.0,1.0,6.0,3.0,1.0,5.0,3.0,8.0,4.0
WTA:2024-540:101,2024-07-01,Wimbledon,Grass,3,R128,Petra Martic,Francesca Jones,A,85.0,215.0,89.0,73.0,55.0,45.0,41.0,29.0,12.0,12.0,10.0,3.0,5.0,3.0,5.0,2.0,7.0,7.0
WTA:2024-540:102,2024-07-01,Wimbledon,Grass,3,R128,Angelique Kerber,Yulia Putintseva,B,221.0,35.0,59.0,72.0,40.0,48.0,28.0,34.0,6.0,15.0,0.0,2.0,0.0,1.0,2.0,3.0,5.0,4.0
